"search_keyword","commerce_search_count","integrated_search_count","order_usage_rate","ad_intype_rate","organic_rate","c","uc","r","ctr","cvr","search_fail_20_rate","search_fail_100_rate","filter_usage_rate","related_search_rate","date"
"미니협탁","102","43","95.65217391304348","0.0","100.0","899","173","464","81.86813186813187","0.0","49.696969696969695","31.515151515151516","3.278688524590164","7.103825136612022","2022-03-06"
"층간소음매트","42","28","82.22222222222223","0.0","100.0","407","80","1047","87.20930232558139","0.0","39.130434782608695","24.63768115942029","3.4482758620689653","5.813953488372093","2022-03-06"
"거실러그","146","71","89.0909090909091","0.0","100.0","1198","183","354","88.71794871794872","0.0","48.170731707317074","31.097560975609756","4.040404040404041","5.555555555555555","2022-03-06"
"전기요","38","15","93.33333333333333","0.0","100.0","257","47","1620","74.50980392156863","0.0","34.78260869565217","32.608695652173914","11.764705882352942","1.9607843137254901","2022-03-06"
"커튼링","18","7","94.73684210526316","0.0","100.0","192","54","2133","77.77777777777777","0.0","32.69230769230769","30.76923076923077","3.508771929824561","1.7857142857142858","2022-03-06"
"소파베드","373","171","86.86868686868686","0.0","100.0","4584","701","65","85.76923076923077","0.0","40.5320813771518","25.821596244131456","8.10126582278481","4.066073697585769","2022-03-06"
"회전트레이","39","14","87.5","0.0","100.0","170","45","2382","83.33333333333333","0.0","20.0","17.5","4.166666666666667","4.166666666666667","2022-03-06"
"코드제로","22","12","95.0","0.0","100.0","136","42","2949","80.43478260869566","0.0","40.0","32.5","4.3478260869565215","2.1739130434782608","2022-03-06"
"식탁세트","242","151","86.97674418604652","0.0","100.0","1538","275","270","86.22950819672131","0.0","59.74576271186441","41.52542372881356","7.166123778501628","15.309446254071661","2022-03-06"
"탈취제","35","7","100.0","0.0","100.0","179","66","2264","64.28571428571429","0.0","59.01639344262295","40.98360655737705","1.4285714285714286","4.285714285714286","2022-03-06"
"삼익가구쇼파","13","9","83.33333333333333","0.0","100.0","90","22","4202","95.83333333333333","0.0","38.46153846153846","23.076923076923077","8.333333333333334","0.0","2022-03-06"
"밥솥","221","112","81.66666666666667","0.0","100.0","2188","526","179","80.35398230088495","0.0","45.19650655021834","38.8646288209607","7.665505226480836","6.349206349206349","2022-03-06"
"행주","104","35","91.66666666666667","0.0","100.0","1103","243","382","82.55813953488372","0.0","40.17467248908297","26.200873362445414","2.7027027027027026","2.3166023166023164","2022-03-06"
"가스렌지","44","21","93.61702127659575","0.0","100.0","234","63","1783","61.19402985074627","0.0","64.28571428571429","57.142857142857146","1.492537313432836","5.970149253731344","2022-03-06"
"소파쿠션","65","44","85.9375","0.0","100.0","453","110","934","71.30434782608695","0.0","59.78260869565217","43.47826086956522","4.310344827586207","2.608695652173913","2022-03-06"
"손톱깎이","18","7","88.88888888888889","0.0","100.0","150","32","2695","84.84848484848484","0.0","17.857142857142858","17.857142857142858","2.9411764705882355","0.0","2022-03-06"
"주방발매트","125","29","98.03921568627452","0.0","100.0","726","147","594","80.50314465408805","0.0","59.333333333333336","37.333333333333336","3.1055900621118013","11.801242236024844","2022-03-06"
"스카트","22","10","81.3953488372093","0.0","100.0","82","25","4583","75.0","0.0","50.0","37.5","3.5714285714285716","0.0","2022-03-06"
"요","16","6","88.23529411764706","0.0","100.0","134","40","3002","76.08695652173913","0.0","39.473684210526315","26.31578947368421","2.1739130434782608","17.77777777777778","2022-03-06"
"거실커튼","72","79","82.24299065420561","0.0","100.0","1089","155","389","90.47619047619048","0.0","42.71844660194175","25.24271844660194","2.3529411764705883","3.5294117647058822","2022-03-06"
"압축봉","255","119","82.12765957446808","0.0","100.0","2898","640","127","87.55364806866953","0.0","28.852459016393443","22.459016393442624","1.6830294530154277","3.5211267605633805","2022-03-06"
"하우스레시피","16","10","74.46808510638297","0.0","100.0","158","35","2563","85.29411764705883","0.0","41.935483870967744","25.806451612903224","2.7027027027027026","2.7027027027027026","2022-03-06"
"아이르","6","6","76.59574468085107","0.0","100.0","198","52","2071","80.0","0.0","34.285714285714285","25.714285714285715","1.8181818181818181","5.454545454545454","2022-03-06"
"익스텐션거실장","2","0","100.0","0.0","100.0","4","1","64508","100.0","0.0","100.0","0.0","200.0","0.0","2022-03-06"
"옷수납함","21","7","85.0","0.0","100.0","141","38","2844","78.94736842105263","0.0","53.125","34.375","5.2631578947368425","10.526315789473685","2022-03-06"
"주방수납","115","71","84.1726618705036","0.0","100.0","877","223","476","76.29310344827586","0.0","66.66666666666667","49.382716049382715","0.425531914893617","7.6923076923076925","2022-03-06"
"수납장","1184","585","84.3632958801498","0.0","100.0","13319","2940","16","74.81878348566026","0.0","63.69024101145792","47.412090082971154","5.648665425201738","8.06853582554517","2022-03-06"
"모듈소파","77","41","93.24324324324324","0.0","100.0","912","131","458","86.57718120805369","0.0","53.04347826086956","29.565217391304348","5.369127516778524","4.026845637583893","2022-03-06"
"접이식테이블","649","346","89.62264150943396","0.0","100.0","5915","1103","48","83.64093959731544","0.0","47.17948717948718","31.28205128205128","5.532617671345995","4.975124378109452","2022-03-06"
"냄비정리대","20","10","90.9090909090909","0.0","100.0","172","37","2350","81.57894736842105","0.0","35.714285714285715","28.571428571428573","7.894736842105263","5.2631578947368425","2022-03-06"
"3단선반","98","49","89.77272727272727","0.0","100.0","630","114","680","76.86567164179104","0.0","55.660377358490564","32.075471698113205","2.9197080291970803","5.185185185185185","2022-03-06"
"봄이불","116","26","93.81443298969072","0.0","100.0","838","187","505","72.16494845360825","0.0","53.75722543352601","43.93063583815029","3.045685279187817","9.137055837563452","2022-03-06"
"파파스탠드","22","32","78.57142857142857","0.0","100.0","239","69","1746","91.78082191780823","0.0","11.904761904761905","11.904761904761905","1.36986301369863","0.0","2022-03-06"
"바디럽","23","12","76.66666666666667","0.0","100.0","264","61","1576","83.58208955223881","0.0","35.294117647058826","27.45098039215686","1.4285714285714286","1.4285714285714286","2022-03-06"
"자작나무","11","2","90.0","0.0","100.0","40","18","8397","45.0","0.0","70.58823529411765","52.94117647058823","5.0","0.0","2022-03-06"
"세탁망","28","10","94.73684210526316","0.0","100.0","221","50","1882","78.84615384615384","0.0","36.0","28.0","5.660377358490566","0.0","2022-03-06"
"5단서랍장","188","99","86.3013698630137","0.0","100.0","1140","210","374","84.070796460177","0.0","42.622950819672134","26.229508196721312","7.929515418502203","2.202643171806167","2022-03-06"
"과도","16","1","100.0","0.0","100.0","135","38","2974","80.95238095238095","0.0","57.142857142857146","33.333333333333336","2.380952380952381","2.380952380952381","2022-03-06"
"컴퓨터의자","188","82","90.55118110236221","0.0","100.0","1480","262","284","86.06271777003484","0.0","43.2","32.4","6.484641638225256","6.484641638225256","2022-03-06"
"장패드","37","6","100.0","0.0","100.0","382","72","1129","89.74358974358974","0.0","30.666666666666668","20.0","6.329113924050633","7.594936708860759","2022-03-06"
"앨범","17","9","100.0","0.0","100.0","181","42","2248","71.11111111111111","0.0","46.15384615384615","43.58974358974359","2.1739130434782608","13.333333333333334","2022-03-06"
"토치","9","2","100.0","0.0","100.0","74","19","5008","84.21052631578948","0.0","22.22222222222222","22.22222222222222","10.526315789473685","5.2631578947368425","2022-03-06"
"사이잘룩러그","19","13","93.33333333333333","0.0","100.0","146","21","2760","78.26086956521739","0.0","31.57894736842105","26.31578947368421","4.3478260869565215","0.0","2022-03-06"
"메모리폼","35","14","83.33333333333333","0.0","100.0","251","82","1663","73.17073170731707","0.0","48.611111111111114","40.27777777777778","2.3529411764705883","8.235294117647058","2022-03-06"
"휴도","60","36","73.125","0.0","100.0","554","159","765","92.44186046511628","0.0","35.0","27.142857142857142","0.5649717514124294","7.386363636363637","2022-03-06"
"진공청소기","12","3","100.0","0.0","100.0","59","13","6069","92.85714285714286","0.0","33.333333333333336","33.333333333333336","7.142857142857143","0.0","2022-03-06"
"인테리어벽시계","38","3","91.66666666666667","0.0","100.0","153","34","2641","83.33333333333333","0.0","65.625","31.25","2.5641025641025643","5.405405405405405","2022-03-06"
"몰딩","29","24","82.85714285714286","0.0","100.0","370","91","1159","84.21052631578948","0.0","40.298507462686565","34.32835820895522","2.0618556701030926","0.0","2022-03-06"
"베베숲","14","14","70.0","0.0","100.0","94","36","4048","78.37837837837837","0.0","45.0","45.0","2.5641025641025643","0.0","2022-03-06"
"강아지울타리","10","4","85.71428571428571","0.0","100.0","37","11","8996","72.72727272727273","0.0","50.0","40.0","9.090909090909092","0.0","2022-03-06"
"투명테이블","35","13","88.46153846153847","0.0","100.0","461","91","911","78.72340425531915","0.0","48.78048780487805","32.926829268292686","2.1052631578947367","3.1578947368421053","2022-03-06"
"냄비받침대","18","10","93.75","0.0","100.0","178","43","2275","80.0","0.0","50.0","42.857142857142854","6.521739130434782","6.521739130434782","2022-03-06"
"샤워헤드","11","4","91.66666666666667","0.0","100.0","114","32","3446","71.42857142857143","0.0","59.25925925925926","51.851851851851855","5.714285714285714","8.571428571428571","2022-03-06"
"가스버너","163","48","94.36619718309859","0.0","100.0","907","267","461","76.53429602888086","0.0","37.903225806451616","33.064516129032256","2.150537634408602","2.5089605734767026","2022-03-06"
"뚝배기","123","60","87.17948717948718","0.0","100.0","965","227","438","80.73770491803279","0.0","44.16243654822335","30.456852791878173","4.918032786885246","2.8688524590163933","2022-03-06"
"화장실수납","41","30","89.1304347826087","0.0","100.0","264","55","1576","73.33333333333333","0.0","65.11627906976744","51.16279069767442","3.3333333333333335","5.0","2022-03-06"
"실링팬","40","47","78.18181818181819","0.0","100.0","682","125","622","90.0","0.0","41.02564102564103","28.205128205128204","3.0303030303030303","0.7575757575757576","2022-03-06"
"플레이트","21","3","92.3076923076923","0.0","100.0","247","51","1688","69.81132075471699","0.0","65.95744680851064","51.06382978723404","3.7037037037037037","3.7735849056603774","2022-03-06"
"20리터쓰레기통","15","9","100.0","0.0","100.0","121","15","3274","86.66666666666667","0.0","26.666666666666668","13.333333333333334","6.666666666666667","6.666666666666667","2022-03-06"
"재봉틀","21","8","94.44444444444444","0.0","100.0","119","28","3323","77.41935483870968","0.0","30.434782608695652","30.434782608695652","6.25","3.125","2022-03-06"
"실리콘수저","16","2","100.0","0.0","100.0","48","11","7209","80.0","0.0","28.571428571428573","21.428571428571427","13.333333333333334","0.0","2022-03-06"
"퍼즐매트","20","4","94.44444444444444","0.0","100.0","185","36","2205","78.04878048780488","0.0","34.21052631578947","26.31578947368421","4.878048780487805","2.4390243902439024","2022-03-06"
"냄비세트","181","108","84.17721518987342","0.0","100.0","1425","275","292","80.66666666666667","0.0","46.34146341463415","32.520325203252035","5.2805280528052805","2.990033222591362","2022-03-06"
"패브릭천","11","7","71.42857142857143","0.0","100.0","137","37","2925","78.04878048780488","0.0","56.666666666666664","40.0","2.380952380952381","7.142857142857143","2022-03-06"
"리클라이너소파3인용","3","1","100.0","0.0","100.0","13","1","22704","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
"무지주선반","25","21","95.23809523809524","0.0","100.0","179","31","2264","85.71428571428571","0.0","33.333333333333336","23.333333333333332","2.7777777777777777","2.7777777777777777","2022-03-06"
"슬림엣지원형","2","0","100.0","0.0","100.0","8","1","35494","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
"펜꽂이","8","2","100.0","0.0","100.0","205","39","2002","85.71428571428571","0.0","52.77777777777778","27.77777777777778","7.142857142857143","16.666666666666668","2022-03-06"
"에보니아","44","15","80.0","0.0","100.0","249","66","1675","78.82352941176471","0.0","38.18181818181818","30.90909090909091","1.1627906976744187","3.5294117647058822","2022-03-06"
"편백베개","1","2","100.0","0.0","100.0","9","3","31887","100.0","0.0","33.333333333333336","33.333333333333336","33.333333333333336","0.0","2022-03-06"
"스위치","56","34","81.81818181818181","0.0","100.0","677","163","627","76.8361581920904","0.0","48.55072463768116","39.85507246376812","0.5555555555555556","6.145251396648045","2022-03-06"
"러너","50","10","92.3076923076923","0.0","100.0","358","69","1192","75.0","0.0","64.28571428571429","42.857142857142854","5.194805194805195","9.210526315789474","2022-03-06"
"바지옷걸이","29","14","92.0","0.0","100.0","164","43","2465","75.0","0.0","40.476190476190474","30.952380952380953","2.0833333333333335","2.0833333333333335","2022-03-06"
"수경화병","8","5","100.0","0.0","100.0","46","3","7460","100.0","0.0","0.0","0.0","33.333333333333336","0.0","2022-03-06"
"cd","34","19","48.648648648648646","0.0","100.0","144","33","2799","83.78378378378379","0.0","48.275862068965516","37.93103448275862","2.7027027027027026","2.7027027027027026","2022-03-06"
"스파인코렉터","5","7","41.666666666666664","0.0","100.0","66","26","5503","100.0","0.0","0.0","0.0","3.5714285714285716","0.0","2022-03-06"
"세탁기","288","169","80.67226890756302","0.0","100.0","2071","463","192","78.68217054263566","0.0","52.896725440806044","45.08816120906801","9.596928982725528","3.667953667953668","2022-03-06"
"레트로스탠드","4","0","100.0","0.0","100.0","17","5","17866","66.66666666666667","0.0","50.0","33.333333333333336","16.666666666666668","0.0","2022-03-06"
"커피잔","196","71","93.49112426035504","0.0","100.0","1847","329","217","79.71830985915493","0.0","57.413249211356465","36.90851735015773","3.932584269662921","7.605633802816901","2022-03-06"
