"search_keyword","cqc","iqc","avg_object_idx","rank_to_clickcnt","object_idx_list","object_id_list"
"베이비장","57.0","26.0","2.95","{0=11, 1=8, 2=2, 3=2, 4=1, 5=5, 6=7, 7=3, 8=1}","[1, 5, 0, 1, 0, 1, 5, 5, 6, 3, 0, 0, 0, 7, 6, 0, 0, 1, 0, 1, 6, 7, 0, 1, 1, 5, 1, 3, 7, 8, 6, 6, 6, 0, 4, 0, 5, 2, 6, 2]","[13074573, 10932540, 13074573, 13074573, 13074573, 13074573, 10932540, 10593378, 10593378, 12050947, 13074573, 13074573, 10824151, 14104136, 10593378, 10824151, 13074573, 13074573, 10824151, 14694725, 10593378, 14104136, 10824151, 13074573, 13074573, 10593378, 14694725, 11268868, 13100800, 13100800, 14104136, 10593378, 10593378, 13074573, 12168478, 10824151, 10593378, 13217898, 10593378, 13217898]"
"네이처하이크","28.0","24.0","3.5","{2=2, 3=1, 7=1}","[2, 7, 2, 3]","[14265444, 14376375, 14265444, 14685350]"
"엔투엔퍼니쳐","51.0","29.0","0.3333333333333333","{0=2, 1=1}","[0, 0, 1]","[13703231, 13703231, 14818060]"
"섬유유연제","112.0","83.0","0.0","{0=3}","[0, 0, 0]","[12014759, 13348786, 13348786]"
"미드센추리","57.0","13.0","1.75","{0=5, 1=3, 3=1, 4=1, 5=1, 6=1}","[1, 3, 4, 0, 0, 0, 5, 1, 6, 0, 1, 0]","[12701004, 14000317, 13939453, 14785569, 14785569, 14785569, 14125513, 12701004, 11851376, 14785569, 12701004, 14785569]"
"패브릭","253.0","84.0","2.392857142857143","{0=24, 1=9, 2=5, 3=1, 4=1, 5=3, 6=3, 7=5, 8=5}","[0, 7, 0, 0, 0, 8, 0, 2, 0, 0, 0, 1, 2, 0, 5, 0, 1, 5, 0, 5, 0, 1, 0, 8, 1, 8, 1, 8, 4, 0, 2, 0, 0, 7, 6, 0, 1, 7, 0, 6, 7, 0, 0, 1, 6, 8, 2, 7, 0, 3, 1, 0, 1, 2, 0, 0]","[14414745, 11936912, 14414745, 14414745, 14414745, 14414745, 14414745, 13390933, 14414745, 14414745, 11958373, 10532322, 13390933, 14414745, 10193562, 11958373, 10532322, 10193562, 14414745, 13893462, 11958373, 10532322, 14414745, 14414745, 10532322, 14972270, 10532322, 14972270, 14966171, 14414745, 10532322, 14414745, 11958373, 11936912, 14340808, 14414745, 11958373, 11936912, 11958373, 14340808, 14966171, 14414745, 14414745, 10532322, 14340808, 14091495, 14906367, 11936912, 14414745, 13893462, 10532322, 14414745, 10532322, 13390933, 14414745, 11958373]"
"안마기","101.0","69.0","2.0","{0=1, 2=1, 4=1}","[4, 2, 0]","[11026763, 11402181, 11007711]"
"숟가락","97.0","39.0","4.25","{0=1, 2=1, 3=1, 5=3, 6=1, 8=1}","[5, 6, 2, 8, 5, 0, 3, 5]","[3800451, 8685922, 13578969, 8685922, 3800451, 13578970, 3800451, 3800451]"
"호랑이","21.0","7.0","4.363636363636363","{2=2, 3=1, 4=2, 5=3, 6=3}","[2, 5, 4, 4, 5, 6, 6, 5, 3, 6, 2]","[15104053, 14481666, 9644228, 9644228, 14481666, 15243110, 15243110, 14481666, 14072123, 15243110, 15104053]"
"고양이물그릇","13.0","3.0","3.0","{2=1, 3=2, 4=1}","[4, 2, 3, 3]","[12627517, 13060687, 8144407, 8144407]"
"욕실러그","14.0","6.0","5.0","{5=1}","[5]","[14074162]"
"레이스테이블보","33.0","12.0","4.083333333333333","{0=1, 1=1, 2=3, 4=2, 5=1, 6=1, 7=1, 8=2}","[4, 2, 6, 2, 7, 8, 5, 2, 8, 1, 4, 0]","[2304519, 8920105, 15249723, 8920106, 5944995, 4018629, 8996311, 8920106, 4018629, 8920105, 2304519, 8558063]"
"행거가리개","166.0","114.0","4.133333333333334","{0=19, 1=6, 2=10, 3=11, 4=14, 5=13, 6=21, 7=18, 8=8}","[4, 5, 6, 4, 0, 6, 7, 7, 6, 4, 0, 0, 3, 6, 4, 3, 4, 7, 0, 2, 1, 6, 6, 2, 4, 5, 6, 1, 7, 6, 2, 0, 3, 0, 0, 3, 7, 0, 0, 6, 0, 6, 7, 1, 6, 7, 4, 7, 8, 6, 6, 3, 5, 8, 6, 2, 0, 7, 5, 3, 2, 2, 6, 6, 1, 0, 8, 7, 8, 3, 5, 7, 0, 0, 4, 3, 5, 0, 7, 2, 2, 7, 4, 5, 3, 0, 7, 0, 6, 6, 4, 6, 5, 8, 1, 8, 6, 3, 0, 7, 7, 5, 5, 0, 4, 8, 5, 4, 7, 8, 2, 4, 6, 2, 1, 5, 4, 7, 5, 3]","[4235104, 11763541, 10836878, 13814039, 12403565, 4235104, 10836878, 10836878, 10836878, 4235104, 9485899, 9485899, 3178798, 8350763, 3294718, 10737717, 11763541, 10836878, 8350763, 3307460, 10836878, 10836878, 10836878, 3178798, 11763541, 5499758, 10836878, 10836878, 10836878, 3294718, 3178798, 12403565, 4235104, 9485899, 9485899, 3307460, 10836878, 12403565, 12403565, 3294718, 12403565, 4235104, 10836878, 12403565, 10836878, 10836878, 11763541, 13067164, 5593162, 4235104, 10196931, 12403565, 3307460, 10836878, 10836878, 3178798, 9485899, 10836878, 8350763, 4235104, 3178798, 3178798, 10836878, 8350763, 3178798, 9485899, 10836878, 10836878, 7882162, 13814039, 3294718, 10836878, 9485899, 9485899, 8350763, 4235104, 8350763, 9485899, 2922922, 3178798, 3307460, 7882162, 11763541, 11763541, 13814039, 9485899, 7882162, 12403565, 10836878, 3294718, 9232706, 10836878, 3294718, 5593162, 12403565, 8990654, 4235104, 13814039, 9485899, 10836878, 10836878, 3294718, 2922922, 9485899, 9232706, 10836878, 9232706, 10737717, 10836878, 5463354, 3178798, 4235104, 4235104, 12403565, 10836878, 8350763, 3294718, 8350763, 2922922, 10737717]"
"현관","217.0","192.0","2.5863636363636364","{0=64, 1=30, 2=38, 3=20, 4=13, 5=17, 6=12, 7=14, 8=12}","[4, 5, 6, 1, 2, 1, 4, 1, 0, 0, 0, 3, 2, 1, 7, 2, 7, 7, 7, 2, 0, 3, 2, 2, 1, 0, 3, 0, 2, 0, 2, 2, 7, 5, 0, 0, 8, 1, 8, 0, 1, 3, 0, 7, 0, 2, 1, 0, 1, 8, 0, 6, 2, 2, 3, 2, 2, 1, 2, 3, 4, 0, 1, 0, 6, 5, 3, 0, 4, 6, 1, 7, 0, 0, 4, 0, 3, 2, 7, 2, 0, 2, 2, 0, 3, 0, 0, 3, 0, 3, 5, 0, 3, 7, 3, 0, 0, 0, 2, 0, 0, 8, 2, 1, 5, 0, 1, 2, 3, 5, 0, 0, 2, 8, 8, 4, 6, 7, 7, 2, 7, 5, 3, 0, 2, 1, 5, 1, 5, 0, 6, 0, 3, 5, 0, 6, 0, 1, 5, 4, 5, 0, 6, 2, 7, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1, 4, 6, 8, 5, 0, 2, 8, 0, 1, 0, 0, 2, 0, 8, 7, 5, 0, 1, 6, 4, 1, 4, 1, 2, 3, 2, 8, 5, 1, 0, 5, 3, 2, 1, 0, 2, 1, 0, 0, 4, 3, 0, 8, 0, 6, 0, 0, 1, 0, 1, 4, 4, 3, 0, 2, 2, 5, 2, 1, 0, 2, 0, 6, 0, 8]","[11991854, 6590412, 13726391, 13777427, 13777427, 13777427, 12872288, 10872442, 10872442, 10694083, 10694083, 3901032, 11107254, 13777427, 12574408, 13777427, 12427629, 12574408, 12574408, 13777427, 10694083, 11942049, 12872288, 11107254, 13777427, 10694083, 11107254, 10694083, 11107254, 10694083, 13777427, 11107254, 11991854, 12872288, 10694083, 10694083, 12427629, 10872442, 12574408, 10694083, 10872442, 11942049, 10694083, 11861476, 10694083, 13777427, 10872442, 10694083, 10872442, 12574408, 10694083, 12574408, 12872288, 11107254, 12872288, 11107254, 11107254, 13777427, 13777427, 12872288, 13726391, 10694083, 13777427, 10872442, 13726391, 11991854, 11107254, 10872442, 13726391, 12574408, 10872442, 11991854, 10694083, 10872442, 3901032, 10694083, 11107254, 13777427, 12427629, 12872288, 10694083, 13777427, 13777427, 10872442, 11107254, 10694083, 10694083, 3901032, 10872442, 3901032, 11861476, 10694083, 11107254, 11861476, 3901032, 10694083, 10694083, 10694083, 13777427, 10694083, 10694083, 12427629, 13777427, 13777427, 11861476, 10694083, 10872442, 12872288, 11942049, 12872288, 10872442, 10872442, 11107254, 50373, 50373, 13726391, 13726391, 12427629, 12427629, 11107254, 12427629, 12872288, 12872288, 10694083, 11107254, 10872442, 13726391, 13777427, 12872288, 10694083, 13726391, 10694083, 12872288, 12872288, 10694083, 13726391, 10694083, 10872442, 12872288, 6590412, 6590412, 10694083, 13726391, 12872288, 11991854, 10694083, 10872442, 11107254, 10694083, 10694083, 13777427, 11107254, 10872442, 10694083, 10872442, 13726391, 13726391, 11991854, 12872288, 10872442, 11107254, 12427629, 10694083, 10872442, 10694083, 10872442, 13777427, 10694083, 12427629, 11861476, 11861476, 10872442, 13777427, 12427629, 3901032, 13777427, 13726391, 10872442, 11107254, 12872288, 12872288, 12427629, 12872288, 13777427, 10872442, 6590412, 11107254, 13777427, 10872442, 10694083, 13777427, 13777427, 10872442, 10872442, 11991854, 11942049, 10872442, 12427629, 10872442, 13726391, 10694083, 10694083, 10872442, 10872442, 13777427, 11991854, 12872288, 11942049, 10872442, 11107254, 11107254, 12872288, 13777427, 10872442, 10694083, 11107254, 10872442, 12427629, 10872442, 11991854]"
"벽걸이화분","13.0","4.0","3.1818181818181817","{0=2, 1=2, 2=2, 3=1, 5=2, 8=2}","[1, 8, 2, 5, 1, 0, 2, 8, 0, 5, 3]","[10033380, 8972737, 10033380, 11539194, 10033380, 11792569, 11792569, 10458422, 5040002, 11539194, 10776720]"
"커피","320.0","151.0","2.36","{0=6, 1=5, 2=2, 3=4, 4=3, 5=4, 6=1}","[5, 1, 0, 1, 5, 3, 1, 5, 4, 0, 2, 0, 2, 0, 1, 4, 3, 6, 3, 0, 5, 3, 4, 0, 1]","[13892805, 13550353, 9824169, 13321978, 12967672, 12472871, 13162264, 12967672, 13892805, 9824169, 10539755, 9824169, 12864151, 9824169, 12864151, 13892805, 12472871, 12967672, 10539755, 9824169, 13892805, 10539755, 13892805, 9824169, 13321978]"
"에어팟프로","24.0","20.0","1.0","{1=2}","[1, 1]","[11623058, 11623058]"
"젓가락","127.0","44.0","1.1111111111111112","{0=9, 1=6, 2=1, 5=1, 7=1}","[0, 0, 2, 5, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 7, 0]","[14332096, 14332096, 14332098, 14583100, 14332096, 14332096, 8793409, 14332096, 14332096, 14332096, 14332096, 14332096, 14332096, 14332096, 14332096, 14332096, 14583100, 14332096]"
"실리콘찜기","41.0","17.0","1.2","{1=4, 2=1}","[2, 1, 1, 1, 1]","[4076130, 10159356, 10159356, 10159356, 10159356]"
"부엌매트","16.0","7.0","4.823529411764706","{0=2, 1=2, 3=3, 6=4, 7=1, 8=5}","[6, 1, 0, 3, 8, 8, 6, 1, 0, 6, 3, 3, 8, 8, 6, 7, 8]","[12143142, 12050953, 12654309, 13941315, 14588047, 14588047, 12143142, 12050953, 12654309, 12143142, 13941315, 13941315, 14588047, 14588047, 12143142, 12143142, 14588047]"
"갤럭시탭s8","347.0","359.0","3.6153846153846154","{0=7, 1=5, 3=2, 4=1, 5=1, 6=1, 7=4, 8=5}","[7, 5, 1, 7, 1, 0, 0, 7, 1, 6, 7, 0, 8, 1, 1, 0, 8, 8, 0, 8, 3, 0, 8, 3, 4, 0]","[9763804, 15000141, 10706081, 9763804, 10706081, 15051347, 15051347, 9763804, 15395436, 15000141, 9763804, 15051347, 15353264, 15395436, 10706081, 15051347, 14365394, 14365394, 15051347, 14365394, 11282650, 15051347, 14365394, 11282650, 11282649, 15051347]"
"미니의자","11.0","7.0","3.6666666666666665","{2=1, 3=1, 6=1}","[3, 6, 2]","[13067119, 12703752, 13009031]"
"보온병","135.0","60.0","1.5714285714285714","{0=3, 1=1, 2=1, 4=2}","[0, 2, 0, 0, 1, 4, 4]","[14979393, 9732343, 14979393, 14979393, 12921454, 6168785, 5064936]"
"캐비닛","33.0","14.0","5.142857142857143","{0=1, 1=1, 5=1, 7=2, 8=2}","[8, 7, 1, 5, 8, 0, 7]","[9445617, 8887518, 14458666, 15130412, 9445617, 9786149, 8887518]"
"대형포스터","10.0","4.0","4.0","{1=1, 2=2, 3=1, 4=1, 5=1, 6=2, 7=1}","[2, 3, 7, 2, 5, 4, 6, 6, 1]","[6739134, 6739134, 14990868, 6739134, 14261796, 14375839, 14990868, 14990868, 10837723]"
"lg냉장고","237.0","114.0","3.3636363636363638","{0=4, 1=2, 2=4, 3=4, 4=1, 5=2, 7=2, 8=3}","[8, 3, 1, 2, 1, 8, 0, 8, 3, 3, 3, 5, 7, 5, 0, 0, 7, 2, 2, 0, 4, 2]","[12322255, 12322255, 11776787, 12322255, 11776787, 9891236, 11776787, 9891236, 12322255, 12322255, 12322255, 11305633, 12932379, 9866071, 9866070, 11776787, 11776787, 11776784, 12322255, 11776787, 9866069, 10339863]"
"앵글선반","33.0","38.0","2.4615384615384617","{0=11, 1=2, 3=3, 4=3, 5=4, 6=1, 7=1, 8=1}","[3, 0, 1, 6, 3, 0, 5, 5, 8, 4, 3, 0, 0, 4, 0, 0, 0, 5, 0, 0, 1, 0, 7, 5, 0, 4]","[13982792, 11198789, 29338, 11669810, 13982792, 11198789, 14959818, 14959818, 29338, 13982792, 14901351, 11198789, 11198789, 13982792, 11198789, 11198789, 11198789, 12983478, 11198789, 11198789, 13364768, 11198789, 8614781, 14959818, 11198789, 13982792]"
"변기클리너","43.0","32.0","3.2222222222222223","{0=1, 1=2, 3=1, 4=1, 5=4}","[5, 5, 4, 0, 1, 5, 3, 1, 5]","[9815341, 9815341, 7916576, 6088590, 11594706, 9815341, 6088588, 11594706, 9815341]"
"행거옷장","131.0","229.0","3.2049180327868854","{0=28, 1=24, 2=69, 3=20, 4=30, 5=30, 6=17, 7=20, 8=6}","[2, 2, 7, 2, 4, 2, 5, 2, 4, 8, 6, 3, 5, 0, 5, 1, 0, 0, 4, 0, 5, 0, 5, 5, 7, 5, 6, 7, 3, 4, 0, 2, 3, 3, 6, 4, 0, 2, 7, 4, 2, 5, 2, 1, 7, 1, 2, 4, 4, 4, 1, 4, 5, 2, 0, 1, 4, 5, 2, 2, 1, 2, 1, 3, 8, 4, 7, 2, 5, 2, 2, 5, 6, 4, 7, 2, 6, 0, 2, 2, 0, 1, 7, 7, 0, 1, 7, 2, 2, 8, 7, 4, 7, 0, 5, 2, 4, 7, 3, 0, 0, 2, 6, 5, 6, 4, 4, 4, 1, 2, 4, 2, 0, 0, 4, 2, 3, 5, 2, 5, 1, 4, 2, 0, 1, 2, 3, 2, 2, 5, 1, 3, 4, 6, 2, 1, 5, 2, 3, 2, 4, 3, 5, 1, 4, 0, 4, 3, 2, 8, 3, 2, 2, 3, 4, 7, 6, 2, 7, 5, 2, 6, 2, 3, 2, 5, 2, 8, 0, 0, 5, 2, 2, 0, 5, 3, 2, 5, 2, 1, 1, 1, 0, 0, 3, 2, 0, 5, 2, 2, 7, 4, 5, 2, 2, 0, 8, 2, 1, 6, 2, 6, 3, 6, 2, 4, 3, 1, 6, 6, 2, 5, 2, 5, 1, 6, 7, 2, 1, 2, 1, 2, 0, 2, 5, 7, 0, 2, 6, 2, 2, 5, 2, 4, 7, 2, 0, 2, 1, 7, 2, 3, 4, 2]","[14459847, 14459847, 9099542, 14459847, 12869043, 14459847, 9968189, 14459847, 12869043, 14547737, 9968189, 12869043, 9099542, 15131697, 9968189, 3469626, 14032964, 14032964, 12869043, 3469626, 9099542, 14032964, 11861139, 9099542, 9099542, 9099542, 12737387, 9099542, 14459847, 12869043, 8867095, 14459847, 12869043, 12869043, 12737387, 12869043, 8867095, 14459847, 9099542, 12869043, 8867095, 9099542, 14459847, 8867095, 12737387, 8867095, 14459847, 12869043, 12869043, 12869043, 3469626, 12869043, 11861139, 14459847, 3469626, 3469626, 12869043, 9099542, 8867095, 14459847, 3469626, 14459847, 8867095, 14459847, 14547737, 12869043, 12737387, 14459847, 9099542, 14459847, 14459847, 9099542, 9099542, 9099542, 14547737, 14459847, 9099542, 15131697, 14459847, 14459847, 15131697, 3469626, 9099542, 12737387, 8867095, 3469626, 12933747, 14459847, 14459847, 14547737, 14853336, 9099542, 9099542, 14032964, 9968189, 14459847, 9099542, 14547737, 14459847, 14032964, 15131697, 14459847, 12737387, 11861139, 9099542, 12869043, 12869043, 12869043, 3469626, 14459847, 12869043, 14459847, 15131697, 14032964, 12869043, 14459847, 11249978, 9099542, 14459847, 9099542, 8867095, 9099542, 14459847, 15131697, 8867095, 14459847, 14459847, 14459847, 14459847, 9099542, 8867095, 14459847, 12869043, 9099542, 14459847, 8867095, 9099542, 14459847, 12869043, 14459847, 12869043, 11249978, 9099542, 8867095, 9968189, 3469626, 9099542, 12869043, 14459847, 14547737, 12869043, 14459847, 14459847, 11249978, 12869043, 14547737, 9099542, 14459847, 12737387, 9099542, 14459847, 9099542, 14459847, 12869043, 14459847, 9968189, 14459847, 9968189, 14032964, 3469626, 9099542, 14459847, 14459847, 3469626, 9099542, 12869043, 14459847, 12737387, 14459847, 3469626, 8867095, 8867095, 3469626, 14032964, 12869043, 14459847, 14032964, 9968189, 14459847, 14459847, 12737387, 12869043, 9099542, 14459847, 14459847, 8867095, 14547737, 14459847, 3469626, 9099542, 14459847, 9099542, 11249978, 9099542, 14459847, 12869043, 14459847, 8867095, 9968189, 12737387, 14459847, 9099542, 14459847, 9099542, 8867095, 12737387, 12737387, 14459847, 8867095, 14459847, 8867095, 14459847, 15131697, 14459847, 9099542, 9099542, 14032964, 14459847, 9099542, 14459847, 14459847, 9099542, 14459847, 12869043, 12737387, 14459847, 3469626, 14459847, 3469626, 9099542, 14459847, 14459847, 12869043, 14459847]"
"탈취제","92.0","30.0","2.0","{2=1}","[2]","[11830912]"
"침대밑수납","10.0","6.0","4.172413793103448","{0=4, 1=2, 3=4, 5=9, 6=9, 8=1}","[6, 6, 3, 5, 5, 0, 6, 5, 5, 3, 5, 0, 6, 6, 0, 3, 1, 6, 3, 6, 5, 8, 0, 1, 6, 5, 5, 5, 6]","[9197074, 9197074, 14870041, 13541015, 13541015, 51184, 9197074, 13541015, 13541015, 14870041, 13541015, 51184, 13541015, 9197074, 9410720, 14870041, 11596269, 9197074, 14870041, 9197074, 13541015, 5924133, 9410720, 11596269, 13541015, 13541015, 13541015, 9197074, 13541015]"
"진열장","637.0","243.0","3.0714285714285716","{0=10, 1=7, 2=13, 3=4, 4=4, 5=8, 6=2, 7=5, 8=3}","[3, 3, 0, 2, 6, 2, 4, 0, 1, 5, 7, 4, 5, 4, 2, 0, 5, 7, 4, 0, 3, 5, 2, 0, 2, 1, 3, 1, 0, 2, 6, 7, 8, 1, 2, 7, 1, 2, 0, 0, 8, 5, 2, 2, 8, 0, 2, 1, 7, 2, 1, 5, 2, 5, 0, 5]","[12936419, 8697091, 14042414, 10280647, 13411645, 8697091, 8697091, 14042414, 10280647, 11916112, 13411645, 12936419, 13411645, 8697091, 8697091, 14042414, 13411645, 12534774, 12936419, 8697091, 12936419, 13411645, 8697091, 14042414, 8697091, 8697091, 12936419, 10280647, 14042414, 8697091, 13411645, 13411645, 13411645, 10280647, 10280647, 13411645, 10280647, 8697091, 14042414, 14042414, 13411645, 12534774, 8697091, 8697091, 13411645, 14042414, 8697091, 12936419, 3672518, 10280647, 8832321, 13411645, 8697091, 3672518, 14042414, 13411645]"
"쿠진아트","29.0","23.0","2.5555555555555554","{0=4, 2=1, 4=1, 5=1, 6=2}","[0, 5, 6, 0, 0, 0, 2, 4, 6]","[12894865, 15271150, 13949427, 12894865, 12894865, 12894865, 14586610, 10339888, 13949427]"
"엘지공기청정기","13.0","5.0","3.0","{0=2, 1=3, 3=1, 5=1, 8=2}","[1, 5, 1, 8, 3, 1, 0, 0, 8]","[9308071, 9047178, 9308071, 12195462, 11989195, 9308071, 10348334, 10348334, 12195462]"
"리클라이너소파","317.0","330.0","1.8823529411764706","{0=14, 1=19, 2=5, 3=1, 4=6, 5=2, 6=1, 8=3}","[0, 1, 4, 4, 1, 0, 1, 1, 2, 1, 1, 4, 0, 1, 0, 5, 4, 1, 0, 2, 6, 1, 4, 2, 0, 0, 1, 5, 1, 0, 1, 1, 0, 8, 0, 4, 3, 1, 0, 1, 0, 8, 2, 2, 0, 1, 1, 1, 1, 0, 8]","[10147737, 11905710, 13722223, 13469781, 11905710, 10147737, 11905710, 11905710, 13722223, 11905710, 11905710, 13469781, 10147737, 11905710, 13923411, 11685818, 13469781, 11905710, 10147737, 10147737, 14088189, 11905710, 13722223, 13722223, 13923411, 10147737, 11905710, 11685818, 11905710, 10147737, 11905710, 11905710, 6815446, 8216463, 14587387, 11905710, 11905710, 14587387, 10147737, 11905710, 10147737, 8216463, 13722223, 10147737, 10147737, 14587387, 11905710, 11905710, 11905710, 13923411, 13469781]"
"마샬액톤2","20.0","21.0","0.25","{0=3, 1=1}","[0, 0, 0, 1]","[14884038, 14884038, 14884038, 12368959]"
"멀티탭정리","409.0","88.0","2.7142857142857144","{0=5, 1=2, 2=5, 3=1, 4=3, 5=3, 7=1, 8=1}","[1, 4, 2, 0, 1, 2, 0, 0, 0, 2, 8, 2, 2, 5, 5, 4, 7, 5, 4, 3, 0]","[14474921, 14889739, 13370987, 13370987, 14414579, 13370987, 13370987, 12491850, 14414579, 12491850, 8837703, 13370987, 14414579, 5005213, 5005213, 15064467, 14868193, 5005213, 13704237, 13370987, 13370987]"
"책상서랍","648.0","262.0","3.8846153846153846","{0=3, 1=3, 2=8, 3=15, 4=5, 5=5, 6=3, 7=5, 8=5}","[5, 1, 5, 2, 2, 5, 3, 3, 3, 3, 5, 7, 8, 0, 3, 4, 1, 8, 8, 4, 7, 4, 0, 6, 4, 5, 3, 6, 3, 3, 4, 3, 3, 2, 8, 2, 2, 3, 6, 0, 3, 3, 1, 8, 2, 7, 7, 3, 2, 3, 2, 7]","[5551649, 9196678, 5551649, 14571911, 14571911, 12240973, 10766512, 10766512, 10766512, 10766512, 12240973, 13245439, 13245439, 46078, 10766512, 9298078, 9196678, 13245439, 11955858, 9298078, 13245439, 9298078, 46078, 11917545, 12240973, 5551649, 10766512, 13245439, 10766512, 10766512, 9298078, 10766512, 10766512, 14571911, 13245439, 14571911, 14571911, 10766512, 13245439, 46078, 10766512, 10766512, 9196678, 12240973, 14571911, 13245439, 13245439, 10766512, 14571911, 10766512, 14571911, 13245439]"
"벽장식","167.0","112.0","3.1228070175438596","{0=11, 1=6, 2=10, 3=6, 4=6, 5=7, 6=5, 7=3, 8=3}","[0, 4, 8, 5, 4, 2, 1, 0, 0, 7, 1, 2, 4, 2, 0, 6, 6, 2, 5, 0, 0, 2, 6, 4, 4, 3, 3, 3, 4, 1, 6, 1, 0, 1, 2, 7, 8, 0, 5, 6, 7, 5, 3, 2, 1, 2, 0, 0, 0, 8, 5, 3, 3, 5, 2, 5, 2]","[3250140, 12547378, 11075127, 12866928, 12866928, 12547378, 12402074, 12547381, 12424133, 14580863, 12402074, 12402074, 12547380, 12547378, 12424133, 11075127, 12547379, 12547378, 12547381, 12547381, 12424133, 12547378, 14580863, 12547380, 11536270, 11536270, 12402074, 11536270, 12547380, 12402074, 12547381, 12402074, 12424133, 12402074, 12547378, 11075127, 11075127, 12424133, 12547380, 11075127, 14580863, 12547381, 12547378, 12547378, 12402074, 12547378, 12547381, 12547381, 12424133, 8275087, 12866928, 11536270, 12547378, 12547381, 12547378, 12547381, 12402074]"
"화장대서랍장","62.0","55.0","3.7","{0=12, 1=6, 2=6, 3=7, 4=10, 5=11, 6=8, 7=3, 8=7}","[6, 4, 3, 3, 0, 2, 5, 4, 1, 4, 5, 4, 4, 2, 3, 0, 5, 5, 4, 2, 1, 5, 3, 0, 8, 4, 1, 0, 0, 8, 2, 4, 6, 3, 1, 5, 7, 3, 8, 1, 3, 0, 8, 5, 6, 0, 0, 2, 6, 8, 7, 4, 5, 5, 0, 8, 0, 6, 4, 0, 1, 5, 0, 2, 6, 6, 5, 7, 8, 6]","[13997213, 4464735, 14586996, 14586996, 14809624, 14586996, 4464735, 13509991, 10514302, 4464735, 13997213, 1068496, 1068496, 14586996, 14586996, 7858550, 13997213, 3589345, 1068496, 14586996, 8787755, 13997213, 1068496, 14809624, 13610214, 1068496, 8787755, 7858550, 10514302, 6219928, 10514302, 1068496, 13997213, 14586996, 8787755, 4464735, 6219928, 1068496, 6219928, 3589345, 14586996, 14809624, 13610214, 1068496, 13997213, 14809624, 7858550, 14586996, 7663968, 13610214, 6219928, 13509991, 13509991, 4464735, 14809624, 6219928, 7858550, 7663968, 4464735, 7858550, 8787755, 4464735, 14809624, 14586996, 13997213, 13997213, 1068496, 6219928, 13610214, 4464735]"
"행주","532.0","215.0","3.59375","{0=4, 1=5, 2=4, 3=2, 4=4, 5=3, 6=5, 7=5}","[4, 6, 2, 4, 6, 7, 5, 7, 0, 0, 1, 0, 1, 7, 6, 1, 4, 3, 5, 7, 6, 6, 2, 7, 2, 4, 5, 1, 3, 1, 0, 2]","[13786450, 13786450, 10955336, 8570825, 12136140, 12136140, 13786450, 12136140, 13902417, 13902417, 4999251, 13902417, 10955336, 12136140, 13786450, 10955336, 8570825, 8570825, 10956226, 12136140, 12136140, 13786450, 10955336, 12136140, 6730990, 8570825, 13786450, 4999251, 6730990, 10955336, 13902417, 10955336]"
"체커보드","196.0","65.0","2.1875","{0=16, 2=7, 3=2, 6=2, 7=2, 8=3}","[0, 0, 0, 2, 0, 2, 0, 7, 0, 0, 3, 0, 7, 2, 8, 0, 0, 6, 0, 8, 2, 2, 0, 0, 2, 0, 6, 0, 2, 0, 8, 3]","[14569232, 14569232, 14569232, 12830673, 14569232, 12830673, 14569232, 12328818, 14569232, 14569232, 12830673, 14569232, 13851343, 12830673, 12328818, 14569232, 14569232, 14053540, 14490539, 14582874, 12158506, 12830673, 14569232, 14569232, 12830673, 14569232, 14582874, 14569232, 12158506, 14569232, 14582874, 13372483]"
