search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__has_tag,f__is_project
콘센트 가리개,1,0.06,9486927,62.03,10.97,36,2,30,2,0,331,189,113,52,0.53953034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘센트 가리개,1,0.02912621359223301,9266954,7.47,3.54,107,2,83,2,0,331,189,113,52,0.48561388,0.0,0.0,0.0,0.3388173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33229774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.07575757575757576,16069615,38.22,3.66,56,4,46,4,0,331,189,113,52,0.0,0.17512238,0.0,0.0,0.3067733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.06896551724137931,15073713,45.84,2.0,47,3,38,3,0,331,189,113,52,0.0,0.0,0.0,0.0,0.4521734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.03597122302158273,9536760,3.07,1.29,161,4,119,4,0,331,189,113,52,0.5249591,0.58353215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.05,9483118,27.59,7.24,90,5,60,3,0,331,189,113,52,0.0,0.39629164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.039473684210526314,12338066,31.97,4.4,77,2,56,2,0,331,189,113,52,0.0,0.47030243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24892268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.08571428571428572,10595483,103.24,56.83,14,3,8,2,0,331,189,113,52,0.0,0.0,0.0,0.0,0.19571418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
콘센트 가리개,1,0.04597701149425287,11743834,21.02,5.25,103,3,67,3,0,331,189,113,52,0.4737775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32131177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.0379746835443038,10898213,28.44,1.12,80,2,59,2,0,331,189,113,52,0.18838271,0.3815741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18192768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘센트 가리개,1,0.058823529411764705,16387830,8.15,1.74,62,3,48,3,0,331,189,113,52,0.0,0.4777578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31996173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘센트 가리개,1,0.08571428571428572,9951987,110.32,1.82,20,2,15,2,0,331,189,113,52,0.0,0.0,0.0,0.0,0.4282916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.02702702702702703,13098579,9.18,11.08,122,2,91,2,0,331,189,113,52,0.23544644,0.4569503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23796867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.075,411831,73.66,4.0,27,2,20,2,0,331,189,113,52,0.26905558,0.6159129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39402136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘센트 가리개,1,0.07142857142857142,16069611,50.82,3.78,46,3,36,3,0,331,189,113,52,0.0,0.1692462,0.0,0.0,0.28026682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.05454545454545454,16542628,20.33,3.13,59,2,35,2,0,331,189,113,52,0.0,0.0,0.0,0.0,0.31883496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31883496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.08333333333333333,5163073,22.28,4.63,94,6,64,6,0,331,189,113,52,0.2190303,0.5514032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32334203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘센트 가리개,0,0.03636363636363637,13061068,263.0,0.0,3,0,2,0,0,331,189,113,52,0.0,0.0,0.0,0.0,0.044777997,0.0,0.01292329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
알고트,1,0.12903225806451613,1114139,51.95,13.96,18,3,11,3,0,80,61,18,16,0.0,0.0,0.0,0.0,0.49622202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40424532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
알고트,1,0.1,85328,139.44,61.18,7,2,4,2,0,80,61,18,16,0.0,0.39302188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39302188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
알고트,1,0.10434782608695653,1658353,178.38,0.48,6,2,3,2,0,80,61,18,16,0.0,0.0,0.0,0.0,0.49622202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40424532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
알고트,1,0.1111111111111111,3549954,3.59,2.27,24,3,16,3,0,80,61,18,16,0.0,0.57896894,0.0,0.0,0.5475219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57896894,0.0,0.0,0.47653666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
알고트,1,0.11764705882352941,3693743,18.8,4.16,22,3,14,3,0,80,61,18,16,0.0,0.0,0.0,0.0,0.5304407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45139253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
알고트,1,0.0967741935483871,3743210,31.0,1.27,18,3,11,2,0,80,61,18,16,0.0,0.0,0.0,0.0,0.45208904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34907195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
알고트,0,0.03333333333333333,4469641,154.67,84.62,6,0,4,0,0,80,61,18,16,0.081191204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081191204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,1,0.15625,12741287,8.97,0.47,28,4,12,4,0,43,29,14,10,0.32829273,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32829273,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,1,0.08275862068965517,10917874,18.85,0.95,11,2,9,2,0,43,29,14,10,0.30000487,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000487,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.03636363636363637,13655951,102.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.26105157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26105157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.034782608695652174,13373014,92.33,2.62,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,13536227,72.0,1.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.26493633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26493633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,6035256,68.33,0.94,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.42192844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42192844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,12355522,87.33,3.4,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.36083713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36083713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,10307173,113.5,1.5,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.26105157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26105157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,12523497,89.0,11.09,4,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.23629913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23629913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,15595159,73.33,10.14,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.23629913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23629913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.032,10419780,42.8,0.98,5,0,5,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,10917873,72.5,0.87,4,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.03076923076923077,10142663,33.63,0.99,8,0,6,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03333333333333333,10307164,39.0,0.71,4,0,4,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,12470366,71.0,8.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38899884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,13863337,66.67,1.25,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.3918528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,8861102,105.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,9773026,61.33,0.94,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,14698122,107.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,10606186,110.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.03636363636363637,14432892,81.67,6.6,3,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,14698121,97.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.032,13920187,52.5,6.83,6,0,5,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,12345346,76.0,1.22,4,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.032,13946015,38.0,6.27,6,0,5,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,14517422,99.33,12.36,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,11192538,111.0,2.0,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.02857142857142857,14821398,25.22,1.55,9,0,8,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,15780166,85.5,3.5,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.02857142857142857,14821396,24.67,1.05,9,0,8,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.03636363636363637,6035254,81.5,1.5,2,0,2,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38068104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,14830731,95.67,2.05,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
논픽션,0,0.034782608695652174,13715798,93.0,2.94,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
논픽션,0,0.034782608695652174,6035252,63.67,1.25,3,0,3,0,0,43,29,14,10,0.0,0.0,0.0,0.0,0.0,0.42192844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42192844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,1,0.096,12506833,115.92,4.41,10,2,5,2,0,76,48,22,14,0.42049256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42049256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,1,0.08108108108108109,15256197,7.52,0.5,29,2,17,2,0,76,48,22,14,0.0,0.24622825,0.0,0.0,0.0,0.18001531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24622825,0.0,0.0,0.0,0.18001531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,1,0.16216216216216217,15479490,14.12,3.42,28,5,17,5,0,76,48,22,14,0.0,0.50589186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50589186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
굿즈,1,0.096,3226095,117.58,2.63,10,2,5,2,0,76,48,22,14,0.19796771,0.3954422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19796771,0.3954422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.034782608695652174,13283509,128.67,8.5,3,0,3,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.03636363636363637,14534750,163.67,0.47,3,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,0,0.03636363636363637,14947108,132.5,4.5,2,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.03636363636363637,14898974,181.5,9.5,2,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.032,13365912,121.43,3.77,7,0,5,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,0,0.03636363636363637,9740817,169.0,10.0,2,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.03636363636363637,15427031,265.75,48.93,4,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.19436316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19436316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.032,9900700,127.17,22.03,6,0,5,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,0,0.034782608695652174,15455265,142.0,5.74,4,0,3,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,0,0.032,13041437,107.4,5.39,5,0,5,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.03636363636363637,16399092,117.25,6.5,4,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25544202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.03636363636363637,14318540,182.5,9.5,2,0,2,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
굿즈,0,0.034782608695652174,15860996,111.25,42.02,4,0,3,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23122148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
굿즈,0,0.034782608695652174,14947104,134.33,6.65,3,0,3,0,0,76,48,22,14,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30842614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
어두운바닥,1,0.08571428571428572,15079555,188.42,35.95,10,2,8,2,0,202,167,26,25,0.16225225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
어두운바닥,1,0.10416666666666667,4130684,1.68,0.94,56,4,28,4,0,202,167,26,25,0.17140828,0.40112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41946846,0.0,0.0,0.0,0.0,0.29792428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
어두운바닥,1,0.25,1858358,0.18,0.38,57,11,28,11,0,202,167,26,25,0.15023932,0.6570263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41946846,0.0,0.0,0.0,0.0,0.5482595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
어두운바닥,1,0.08823529411764706,2244,113.08,5.02,23,2,14,2,0,202,167,26,25,0.4239865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
